latitude,longitude,elevation,land_cover,land_cover_label,distance_to_start,distance_to_destination,RSSI,SNR,PDR,latency_ms,path_loss,terrain_penalty,DEVID,Time,closest_gateway
28.98947,50.836233,3,50,Built-up,95.09033969696632,531.6727792946747,-101,8.5,0.2,100.0,115,0.6,'bbc20572986ac467',2022-10-16 11:43:07,Gateway_24e124fffef06fd1
28.989453,50.836219,3,50,Built-up,93.63007877091042,531.2567281810423,-96,6.8,1.0,100.0,110,0.6,'bbc20572986ac467',2022-10-16 11:43:13,Gateway_24e124fffef06fd1
28.98947,50.836188,3,50,Built-up,96.29385470153372,534.7100158584062,-96,8.8,1.0,100.0,110,0.6,'bbc20572986ac467',2022-10-16 11:43:19,Gateway_24e124fffef06fd1
28.989456,50.836189,3,50,Built-up,94.78336111739183,533.5271975325985,-96,6.2,1.0,100.0,110,0.6,'bbc20572986ac467',2022-10-16 11:43:25,Gateway_24e124fffef06fd1
28.989465,50.836227,3,50,Built-up,94.70484301780033,531.6762268654353,-96,-3.0,0.7,100.0,110,0.6,'bbc20572986ac467',2022-10-16 11:43:31,Gateway_24e124fffef06fd1
28.989461,50.836194,3,50,Built-up,95.16846860647645,533.5864005081094,-102,4.8,0.9,100.0,116,0.6,'bbc20572986ac467',2022-10-16 11:43:46,Gateway_24e124fffef06fd1
28.989459,50.836175,3,50,Built-up,95.51637872952683,534.7161225542854,-97,9.0,1.0,100.0,111,0.6,'bbc20572986ac467',2022-10-16 11:43:49,Gateway_24e124fffef06fd1
28.989458,50.83617,3,50,Built-up,95.56395813569321,534.9764880064895,-94,1.5,0.7,100.0,108,0.6,'bbc20572986ac467',2022-10-16 11:44:00,Gateway_24e124fffef06fd1
28.989463,50.836212,3,50,Built-up,94.88272450632002,532.5283592181755,-99,6.5,1.0,100.0,113,0.6,'bbc20572986ac467',2022-10-16 11:44:07,Gateway_24e124fffef06fd1
28.989459,50.836216,3,50,Built-up,94.34955455232931,531.9386169255146,-93,-4.0,0.7,100.0,107,0.6,'bbc20572986ac467',2022-10-16 11:44:13,Gateway_24e124fffef06fd1
28.989461,50.83622,3,50,Built-up,94.45754257377425,531.8283358124854,-91,8.0,1.0,100.0,105,0.6,'bbc20572986ac467',2022-10-16 11:44:19,Gateway_24e124fffef06fd1
28.989464,50.836221,3,50,Built-up,94.75190168126947,532.000753002479,-95,3.2,0.784,100.0,109,0.6,'bbc20572986ac467',2022-10-16 11:44:25,Gateway_24e124fffef06fd1
28.989459,50.836224,3,50,Built-up,94.1399684602424,531.3984746197583,-87,1.2,0.7,100.0,101,0.6,'bbc20572986ac467',2022-10-16 11:44:31,Gateway_24e124fffef06fd1
28.989456,50.836221,3,50,Built-up,93.89755013617837,531.3612145502162,-89,0.5,0.7,100.0,103,0.6,'bbc20572986ac467',2022-10-16 11:44:37,Gateway_24e124fffef06fd1
28.98945,50.836216,3,50,Built-up,93.39022992386019,531.2201425984086,-90,9.5,1.0,100.0,104,0.6,'bbc20572986ac467',2022-10-16 11:44:43,Gateway_24e124fffef06fd1
28.989448,50.836213,3,50,Built-up,93.25829722736495,531.2636455909869,-84,-4.5,0.7,100.0,98,0.6,'bbc20572986ac467',2022-10-16 11:44:49,Gateway_24e124fffef06fd1
28.989446,50.836209,3,50,Built-up,93.15520216661896,531.3751454299664,-90,1.5,0.7,100.0,104,0.6,'bbc20572986ac467',2022-10-16 11:44:55,Gateway_24e124fffef06fd1
28.989443,50.836213,3,50,Built-up,92.72625392038275,530.8651470661922,-90,2.5,0.7,100.0,104,0.6,'bbc20572986ac467',2022-10-16 11:45:01,Gateway_24e124fffef06fd1
28.989445,50.836211,3,50,Built-up,92.99379158399161,531.1599811852574,-94,9.0,1.0,100.0,108,0.6,'bbc20572986ac467',2022-10-16 11:45:07,Gateway_24e124fffef06fd1
28.989443,50.836194,3,50,Built-up,93.26272699439531,532.1539703312751,-97,5.5,1.0,100.0,111,0.6,'bbc20572986ac467',2022-10-16 11:45:13,Gateway_24e124fffef06fd1
28.989444,50.836152,3,50,Built-up,94.67084649518732,535.0937285802976,-93,-9.0,0.7,100.0,107,0.6,'bbc20572986ac467',2022-10-16 11:45:25,Gateway_24e124fffef06fd1
28.989403,50.836134,3,50,Built-up,91.04139297338645,533.0997807888242,-111,2.5,0.45,100.0,125,0.6,'bbc20572986ac467',2022-10-16 11:45:31,Gateway_24e124fffef06fd1
28.989377,50.836115,4,50,Built-up,89.09391192180702,532.3799856767316,-101,-6.5,0.95,100.0,115,0.6,'bbc20572986ac467',2022-10-16 11:45:37,Gateway_24e124fffef06fd1
28.988035,50.838533,3,60,Bare / sparse vegetation,211.00298285610236,267.0406903027768,-94,-0.8,0.7,100.0,108,0.7,'bbc20572986ac467',2022-10-16 13:33:02,Gateway_24e124fffef06fd1
28.988044,50.83854,3,60,Bare / sparse vegetation,211.33595244724762,267.52033085714777,-86,8.0,1.0,100.0,100,0.7,'bbc20572986ac467',2022-10-16 13:33:06,Gateway_24e124fffef06fd1
28.988041,50.838536,3,60,Bare / sparse vegetation,211.07007383816705,267.4465455963079,-84,0.0,0.7,100.0,98,0.7,'bbc20572986ac467',2022-10-16 13:33:12,Gateway_24e124fffef06fd1
28.988044,50.838542,3,60,Bare / sparse vegetation,211.52109517835257,267.4167246237455,-84,-2.8,0.7,100.0,98,0.7,'bbc20572986ac467',2022-10-16 13:33:19,Gateway_24e124fffef06fd1
28.988044,50.838542,3,60,Bare / sparse vegetation,211.52109517835257,267.4167246237455,-87,-3.8,0.7,100.0,101,0.7,'bbc20572986ac467',2022-10-16 13:33:24,Gateway_24e124fffef06fd1
28.988019,50.838556,3,60,Bare / sparse vegetation,213.69391602811427,264.34461732643086,-85,7.5,1.0,100.0,99,0.7,'bbc20572986ac467',2022-10-16 13:33:30,Gateway_24e124fffef06fd1
28.988019,50.838556,3,60,Bare / sparse vegetation,213.69391602811427,264.34461732643086,-90,9.8,1.0,100.0,104,0.7,'bbc20572986ac467',2022-10-16 13:33:36,Gateway_24e124fffef06fd1
28.988006,50.838533,3,60,Bare / sparse vegetation,212.04637500767757,264.3314685011053,-93,8.0,1.0,100.0,107,0.7,'bbc20572986ac467',2022-10-16 13:33:42,Gateway_24e124fffef06fd1
28.988005,50.83854,3,60,Bare / sparse vegetation,212.72674398142357,263.86980503582464,-78,7.2,1.0,100.0,92,0.7,'bbc20572986ac467',2022-10-16 13:33:49,Gateway_24e124fffef06fd1
28.988005,50.83854,3,60,Bare / sparse vegetation,212.72674398142357,263.86980503582464,-89,11.0,1.0,100.0,103,0.7,'bbc20572986ac467',2022-10-16 13:34:01,Gateway_24e124fffef06fd1
28.988005,50.83854,3,60,Bare / sparse vegetation,212.72674398142357,263.86980503582464,-90,1.8,0.7,100.0,104,0.7,'bbc20572986ac467',2022-10-16 13:34:07,Gateway_24e124fffef06fd1
28.988005,50.83854,3,60,Bare / sparse vegetation,212.72674398142357,263.86980503582464,-84,13.5,1.0,100.0,98,0.7,'bbc20572986ac467',2022-10-16 13:34:13,Gateway_24e124fffef06fd1
28.988005,50.83854,3,60,Bare / sparse vegetation,212.72674398142357,263.86980503582464,-81,13.8,1.0,100.0,95,0.7,'bbc20572986ac467',2022-10-16 13:34:18,Gateway_24e124fffef06fd1
28.988009,50.838547,3,60,Bare / sparse vegetation,213.2247660959704,263.87661126405357,-79,4.8,0.976,100.0,93,0.7,'bbc20572986ac467',2022-10-16 13:34:26,Gateway_24e124fffef06fd1
28.988013,50.838557,3,60,Bare / sparse vegetation,214.00120905831736,263.72992568488684,-79,9.5,1.0,100.0,93,0.7,'bbc20572986ac467',2022-10-16 13:34:37,Gateway_24e124fffef06fd1
28.988013,50.838557,3,60,Bare / sparse vegetation,214.00120905831736,263.72992568488684,-79,10.5,1.0,100.0,93,0.7,'bbc20572986ac467',2022-10-16 13:34:42,Gateway_24e124fffef06fd1
28.988013,50.838557,3,60,Bare / sparse vegetation,214.00120905831736,263.72992568488684,-84,12.0,1.0,100.0,98,0.7,'bbc20572986ac467',2022-10-16 13:34:48,Gateway_24e124fffef06fd1
28.988013,50.838557,3,60,Bare / sparse vegetation,214.00120905831736,263.72992568488684,-87,7.0,1.0,100.0,101,0.7,'bbc20572986ac467',2022-10-16 13:34:52,Gateway_24e124fffef06fd1
28.988012,50.838527,3,60,Bare / sparse vegetation,211.2747764592835,265.2070914437882,-86,-0.8,0.7,100.0,100,0.7,'bbc20572986ac467',2022-10-16 13:35:01,Gateway_24e124fffef06fd1
28.988012,50.838527,3,60,Bare / sparse vegetation,211.2747764592835,265.2070914437882,-84,11.0,1.0,100.0,98,0.7,'bbc20572986ac467',2022-10-16 13:35:07,Gateway_24e124fffef06fd1
28.988012,50.838527,3,60,Bare / sparse vegetation,211.2747764592835,265.2070914437882,-95,12.2,1.0,100.0,109,0.7,'bbc20572986ac467',2022-10-16 13:35:15,Gateway_24e124fffef06fd1
28.988003,50.838519,3,60,Bare / sparse vegetation,210.87074984191221,264.79299153258984,-76,9.8,1.0,100.0,90,0.7,'bbc20572986ac467',2022-10-16 13:35:25,Gateway_24e124fffef06fd1
28.988003,50.838519,3,60,Bare / sparse vegetation,210.87074984191221,264.79299153258984,-85,8.0,1.0,100.0,99,0.7,'bbc20572986ac467',2022-10-16 13:35:31,Gateway_24e124fffef06fd1
28.988003,50.838519,3,60,Bare / sparse vegetation,210.87074984191221,264.79299153258984,-81,10.2,1.0,100.0,95,0.7,'bbc20572986ac467',2022-10-16 13:35:36,Gateway_24e124fffef06fd1
28.988017,50.838509,3,60,Bare / sparse vegetation,209.43603385706862,266.62509403477947,-73,-3.8,0.7,100.0,87,0.7,'bbc20572986ac467',2022-10-16 13:35:44,Gateway_24e124fffef06fd1
28.988019,50.838509,3,60,Bare / sparse vegetation,209.36305221194596,266.81098368911745,-87,-4.0,0.7,100.0,101,0.7,'bbc20572986ac467',2022-10-16 13:35:56,Gateway_24e124fffef06fd1
28.98802,50.838506,3,60,Bare / sparse vegetation,209.05051438011986,267.06321550053764,-84,8.0,1.0,100.0,98,0.7,'bbc20572986ac467',2022-10-16 13:36:09,Gateway_24e124fffef06fd1
28.988026,50.838513,3,60,Bare / sparse vegetation,209.47788423545344,267.2504648297746,-89,8.8,1.0,100.0,103,0.7,'bbc20572986ac467',2022-10-16 13:36:21,Gateway_24e124fffef06fd1
28.988029,50.838515,3,60,Bare / sparse vegetation,209.55452877175736,267.42438759063776,-89,9.5,1.0,100.0,103,0.7,'bbc20572986ac467',2022-10-16 13:36:33,Gateway_24e124fffef06fd1
28.988029,50.838515,3,60,Bare / sparse vegetation,209.55452877175736,267.42438759063776,-76,0.8,0.7,100.0,90,0.7,'bbc20572986ac467',2022-10-16 13:36:37,Gateway_24e124fffef06fd1
28.988029,50.838515,3,60,Bare / sparse vegetation,209.55452877175736,267.42438759063776,-84,10.2,1.0,100.0,98,0.7,'bbc20572986ac467',2022-10-16 13:36:42,Gateway_24e124fffef06fd1
28.988061,50.838494,4,60,Bare / sparse vegetation,206.489269565918,271.514442824394,-84,6.0,1.0,100.0,98,0.7,'bbc20572986ac467',2022-10-16 13:36:54,Gateway_24e124fffef06fd1
28.988197,50.838491,4,50,Built-up,202.02882913007483,284.4640241342069,-78,11.0,1.0,100.0,92,0.6,'bbc20572986ac467',2022-10-16 13:37:07,Gateway_24e124fffef06fd1
28.988197,50.838491,4,50,Built-up,202.02882913007483,284.4640241342069,-88,-0.5,0.7,100.0,102,0.6,'bbc20572986ac467',2022-10-16 13:37:13,Gateway_24e124fffef06fd1
28.988197,50.838491,4,50,Built-up,202.02882913007483,284.4640241342069,-89,8.5,1.0,100.0,103,0.6,'bbc20572986ac467',2022-10-16 13:37:19,Gateway_24e124fffef06fd1
28.988197,50.838491,4,50,Built-up,202.02882913007483,284.4640241342069,-89,9.5,1.0,100.0,103,0.6,'bbc20572986ac467',2022-10-16 13:37:25,Gateway_24e124fffef06fd1
28.988197,50.838491,4,50,Built-up,202.02882913007483,284.4640241342069,-89,12.0,1.0,100.0,103,0.6,'bbc20572986ac467',2022-10-16 13:37:30,Gateway_24e124fffef06fd1
28.989014,50.837961,3,50,Built-up,150.1576025026332,388.686775768817,-81,8.5,1.0,100.0,95,0.6,'bbc20572986ac467',2022-10-16 13:38:02,Gateway_24e124fffef06fd1
28.989303,50.837705,2,50,Built-up,140.17976497168627,428.99953348631124,-80,10.0,1.0,100.0,94,0.6,'bbc20572986ac467',2022-10-16 13:38:19,Gateway_24e124fffef06fd1
28.989303,50.837705,2,50,Built-up,140.17976497168627,428.99953348631124,-79,1.2,0.7,100.0,93,0.6,'bbc20572986ac467',2022-10-16 13:38:25,Gateway_24e124fffef06fd1
28.989303,50.837705,2,50,Built-up,140.17976497168627,428.99953348631124,-76,-6.5,0.7,100.0,90,0.6,'bbc20572986ac467',2022-10-16 13:38:30,Gateway_24e124fffef06fd1
28.989609,50.837244,3,50,Built-up,130.68152325167708,481.8049125262088,-76,11.0,1.0,100.0,90,0.6,'bbc20572986ac467',2022-10-16 13:38:44,Gateway_24e124fffef06fd1
28.989938,50.837375,5,50,Built-up,168.23731277368285,505.9086415455607,-81,8.8,1.0,100.0,95,0.6,'bbc20572986ac467',2022-10-16 13:39:01,Gateway_24e124fffef06fd1
28.989938,50.837375,5,50,Built-up,168.23731277368285,505.9086415455607,-78,8.2,1.0,100.0,92,0.6,'bbc20572986ac467',2022-10-16 13:39:07,Gateway_24e124fffef06fd1
28.989938,50.837375,5,50,Built-up,168.23731277368285,505.9086415455607,-85,12.0,1.0,100.0,99,0.6,'bbc20572986ac467',2022-10-16 13:39:12,Gateway_24e124fffef06fd1
28.990413,50.837039,6,50,Built-up,203.9219716556975,567.8877795581943,-76,-0.8,0.7,100.0,90,0.6,'bbc20572986ac467',2022-10-16 13:39:25,Gateway_24e124fffef06fd1
28.990413,50.837039,6,50,Built-up,203.9219716556975,567.8877795581943,-83,10.5,1.0,100.0,97,0.6,'bbc20572986ac467',2022-10-16 13:39:31,Gateway_24e124fffef06fd1
28.990413,50.837039,6,50,Built-up,203.9219716556975,567.8877795581943,-72,9.2,1.0,100.0,86,0.6,'bbc20572986ac467',2022-10-16 13:39:36,Gateway_24e124fffef06fd1
28.990483,50.836555,8,50,Built-up,204.40070448852697,599.658402030874,-78,9.8,1.0,100.0,92,0.6,'bbc20572986ac467',2022-10-16 13:39:50,Gateway_24e124fffef06fd1
28.990797,50.83631,9,50,Built-up,239.64566107331368,641.861758550226,-71,8.2,1.0,100.0,85,0.6,'bbc20572986ac467',2022-10-16 13:40:08,Gateway_24e124fffef06fd1
28.991083,50.836104,8,50,Built-up,273.2392095115927,679.3662781993241,-79,7.5,1.0,100.0,93,0.6,'bbc20572986ac467',2022-10-16 13:40:24,Gateway_24e124fffef06fd1
28.991386,50.835889,6,50,Built-up,309.755592064087,718.9256395812233,-79,9.0,1.0,100.0,93,0.6,'bbc20572986ac467',2022-10-16 13:40:38,Gateway_24e124fffef06fd1
28.991767,50.835605,6,50,Built-up,356.91764194875924,769.4117767763636,-75,1.0,0.7,100.0,89,0.6,'bbc20572986ac467',2022-10-16 13:40:56,Gateway_24e124fffef06fd1
28.992117,50.835345,4,50,Built-up,400.93305237492143,815.74201492763,-84,10.2,1.0,100.0,98,0.6,'bbc20572986ac467',2022-10-16 13:41:13,Gateway_24e124fffef06fd1
28.992117,50.835345,4,50,Built-up,400.93305237492143,815.74201492763,-72,10.0,1.0,100.0,86,0.6,'bbc20572986ac467',2022-10-16 13:41:19,Gateway_24e124fffef06fd1
28.992117,50.835345,4,50,Built-up,400.93305237492143,815.74201492763,-85,8.2,1.0,100.0,99,0.6,'bbc20572986ac467',2022-10-16 13:41:26,Gateway_24e124fffef06fd1
28.992581,50.835009,5,50,Built-up,459.72267523096167,876.693244652884,-79,10.5,1.0,100.0,93,0.6,'bbc20572986ac467',2022-10-16 13:41:38,Gateway_24e124fffef06fd1
28.992581,50.835009,5,50,Built-up,459.72267523096167,876.693244652884,-75,10.0,1.0,100.0,89,0.6,'bbc20572986ac467',2022-10-16 13:41:43,Gateway_24e124fffef06fd1
28.992581,50.835009,5,50,Built-up,459.72267523096167,876.693244652884,-87,10.5,1.0,100.0,101,0.6,'bbc20572986ac467',2022-10-16 13:41:48,Gateway_24e124fffef06fd1
28.994226,50.834004,6,50,Built-up,271.6138120386932,1082.8960769000123,-79,9.5,1.0,100.0,93,0.6,'bbc20572986ac467',2022-10-16 13:42:56,Gateway_e45f01fffe376ce6
28.994612,50.833788,1,50,Built-up,227.91447107883258,1130.2858821890195,-69,0.8,0.7,100.0,83,0.6,'bbc20572986ac467',2022-10-16 13:43:13,Gateway_e45f01fffe376ce6
28.994612,50.833788,1,50,Built-up,227.91447107883258,1130.2858821890195,-73,10.0,1.0,100.0,87,0.6,'bbc20572986ac467',2022-10-16 13:43:19,Gateway_e45f01fffe376ce6
28.994612,50.833788,1,50,Built-up,227.91447107883258,1130.2858821890195,-70,9.0,1.0,100.0,84,0.6,'bbc20572986ac467',2022-10-16 13:43:24,Gateway_e45f01fffe376ce6
28.995272,50.833253,3,50,Built-up,144.1274991258917,1219.9919777341286,-78,10.0,1.0,100.0,92,0.6,'bbc20572986ac467',2022-10-16 13:43:40,Gateway_e45f01fffe376ce6
28.99536,50.833161,5,50,Built-up,131.7336255431825,1233.0414466336413,-72,8.8,1.0,100.0,86,0.6,'bbc20572986ac467',2022-10-16 13:43:45,Gateway_e45f01fffe376ce6
28.995492,50.833027,5,50,Built-up,113.86644200550381,1252.4119193748165,-72,1.5,0.7,100.0,86,0.6,'bbc20572986ac467',2022-10-16 13:43:51,Gateway_e45f01fffe376ce6
28.995611,50.832889,6,60,Bare / sparse vegetation,96.73197456808664,1270.7940030074124,-70,7.2,1.0,100.0,84,0.7,'bbc20572986ac467',2022-10-16 13:43:57,Gateway_e45f01fffe376ce6
28.995611,50.832889,6,60,Bare / sparse vegetation,96.73197456808664,1270.7940030074124,-71,8.0,1.0,100.0,85,0.7,'bbc20572986ac467',2022-10-16 13:44:03,Gateway_e45f01fffe376ce6
28.995716,50.832548,4,50,Built-up,61.546954642162696,1298.8469484278794,-77,7.2,1.0,100.0,91,0.6,'bbc20572986ac467',2022-10-16 13:44:09,Gateway_e45f01fffe376ce6
28.995661,50.832395,5,50,Built-up,50.065509139514226,1302.2241668051863,-85,9.5,1.0,100.0,99,0.6,'bbc20572986ac467',2022-10-16 13:44:15,Gateway_e45f01fffe376ce6
28.995545,50.83231,3,50,Built-up,51.22710619571916,1296.443311275436,-87,10.2,1.0,100.0,101,0.6,'bbc20572986ac467',2022-10-16 13:44:27,Gateway_e45f01fffe376ce6
28.995244,50.832449,4,50,Built-up,85.65907158974763,1261.417621378886,-101,10.5,0.2,100.0,115,0.6,'bbc20572986ac467',2022-10-16 13:44:33,Gateway_e45f01fffe376ce6
28.9951,50.832551,4,50,Built-up,104.4369665421731,1242.6568817110278,-77,-5.8,0.7,100.0,91,0.6,'bbc20572986ac467',2022-10-16 13:44:39,Gateway_e45f01fffe376ce6
28.994959,50.832652,5,50,Built-up,122.89242983219808,1224.2240882299948,-81,3.5,0.82,100.0,95,0.6,'bbc20572986ac467',2022-10-16 13:44:45,Gateway_e45f01fffe376ce6
28.99482,50.832754,5,50,Built-up,141.22197031407438,1205.9149983872217,-75,10.0,1.0,100.0,89,0.6,'bbc20572986ac467',2022-10-16 13:44:51,Gateway_e45f01fffe376ce6
28.994681,50.832855,5,50,Built-up,159.49826048107843,1187.6637973796628,-87,9.2,1.0,100.0,101,0.6,'bbc20572986ac467',2022-10-16 13:44:57,Gateway_e45f01fffe376ce6
28.994541,50.83296,5,50,Built-up,178.08438023280158,1169.0950283301352,-81,2.8,0.736,100.0,95,0.6,'bbc20572986ac467',2022-10-16 13:45:03,Gateway_e45f01fffe376ce6
28.994397,50.833064,8,50,Built-up,196.985272276213,1150.2253244776655,-71,9.0,1.0,100.0,85,0.6,'bbc20572986ac467',2022-10-16 13:45:09,Gateway_e45f01fffe376ce6
28.994397,50.833064,8,50,Built-up,196.985272276213,1150.2253244776655,-77,10.8,1.0,100.0,91,0.6,'bbc20572986ac467',2022-10-16 13:45:14,Gateway_e45f01fffe376ce6
28.994131,50.83326,11,50,Built-up,232.1108708711955,1115.1487452630383,-76,-8.2,0.7,100.0,90,0.6,'bbc20572986ac467',2022-10-16 13:45:21,Gateway_e45f01fffe376ce6
28.993991,50.833359,11,50,Built-up,250.37483691414104,1096.9276937810937,-79,9.8,1.0,100.0,93,0.6,'bbc20572986ac467',2022-10-16 13:45:27,Gateway_e45f01fffe376ce6
28.99385,50.833463,12,50,Built-up,269.0003498010025,1078.3310221213874,-89,8.5,1.0,100.0,103,0.6,'bbc20572986ac467',2022-10-16 13:45:33,Gateway_e45f01fffe376ce6
28.99385,50.833463,12,50,Built-up,269.0003498010025,1078.3310221213874,-77,10.0,1.0,100.0,91,0.6,'bbc20572986ac467',2022-10-16 13:45:37,Gateway_e45f01fffe376ce6
28.99385,50.833463,12,50,Built-up,269.0003498010025,1078.3310221213874,-89,9.0,1.0,100.0,103,0.6,'bbc20572986ac467',2022-10-16 13:45:42,Gateway_e45f01fffe376ce6
28.99385,50.833463,12,50,Built-up,269.0003498010025,1078.3310221213874,-79,11.8,1.0,100.0,93,0.6,'bbc20572986ac467',2022-10-16 13:45:48,Gateway_e45f01fffe376ce6
28.993426,50.833758,10,60,Bare / sparse vegetation,324.06301207292995,1023.4418942648044,-84,10.0,1.0,100.0,98,0.7,'bbc20572986ac467',2022-10-16 13:45:51,Gateway_e45f01fffe376ce6
28.993271,50.833864,10,60,Bare / sparse vegetation,344.09651574907394,1003.488691831287,-85,8.8,1.0,100.0,99,0.7,'bbc20572986ac467',2022-10-16 13:45:57,Gateway_e45f01fffe376ce6
28.993106,50.833979,9,50,Built-up,365.5382291558457,982.1264718151448,-90,10.0,1.0,100.0,104,0.6,'bbc20572986ac467',2022-10-16 13:46:03,Gateway_e45f01fffe376ce6
28.992434,50.834518,7,50,Built-up,456.616527850417,891.0223844266831,-88,9.5,1.0,100.0,102,0.6,'bbc20572986ac467',2022-10-16 13:46:33,Gateway_e45f01fffe376ce6
28.991943,50.83484,7,50,Built-up,399.45292603904244,828.6895845868211,-95,10.2,1.0,100.0,109,0.6,'bbc20572986ac467',2022-10-16 13:46:52,Gateway_24e124fffef06fd1
28.991507,50.835142,6,50,Built-up,343.47555046404165,772.4441164513447,-90,10.5,1.0,100.0,104,0.6,'bbc20572986ac467',2022-10-16 13:47:10,Gateway_24e124fffef06fd1
28.991085,50.835431,7,50,Built-up,289.6322600195761,718.2541478123005,-85,6.2,1.0,100.0,99,0.6,'bbc20572986ac467',2022-10-16 13:47:28,Gateway_24e124fffef06fd1
28.990984,50.835491,7,50,Built-up,277.0988409713758,705.8496333972962,-83,0.2,0.7,100.0,97,0.6,'bbc20572986ac467',2022-10-16 13:47:33,Gateway_24e124fffef06fd1
28.990984,50.835491,7,50,Built-up,277.0988409713758,705.8496333972962,-87,8.8,1.0,100.0,101,0.6,'bbc20572986ac467',2022-10-16 13:47:38,Gateway_24e124fffef06fd1
28.990683,50.835692,7,50,Built-up,239.10331622011705,667.5697264950921,-84,9.2,1.0,100.0,98,0.6,'bbc20572986ac467',2022-10-16 13:47:45,Gateway_24e124fffef06fd1
28.990535,50.835798,6,50,Built-up,220.29748135135884,648.3238789730516,-69,10.2,1.0,100.0,83,0.6,'bbc20572986ac467',2022-10-16 13:47:51,Gateway_24e124fffef06fd1
28.990386,50.835909,7,60,Bare / sparse vegetation,201.35975390961423,628.6918137164932,-86,8.5,1.0,100.0,100,0.7,'bbc20572986ac467',2022-10-16 13:47:57,Gateway_24e124fffef06fd1
28.990386,50.835909,7,60,Bare / sparse vegetation,201.35975390961423,628.6918137164932,-85,9.5,1.0,100.0,99,0.7,'bbc20572986ac467',2022-10-16 13:48:07,Gateway_24e124fffef06fd1
28.990386,50.835909,7,60,Bare / sparse vegetation,201.35975390961423,628.6918137164932,-97,11.5,1.0,100.0,111,0.7,'bbc20572986ac467',2022-10-16 13:48:18,Gateway_24e124fffef06fd1
28.989795,50.83635,5,50,Built-up,128.64040646099625,550.853718702577,-93,7.8,1.0,100.0,107,0.6,'bbc20572986ac467',2022-10-16 13:48:21,Gateway_24e124fffef06fd1
28.989653,50.836456,3,50,Built-up,112.30080453026454,532.1709709957375,-95,10.0,1.0,100.0,109,0.6,'bbc20572986ac467',2022-10-16 13:48:27,Gateway_24e124fffef06fd1
28.989528,50.83658,4,60,Bare / sparse vegetation,98.90325200231953,513.7884318986942,-79,8.0,1.0,100.0,93,0.7,'bbc20572986ac467',2022-10-16 13:48:33,Gateway_24e124fffef06fd1
28.989428,50.836694,4,50,Built-up,89.79363953421338,498.14847559712564,-71,9.0,1.0,100.0,85,0.6,'bbc20572986ac467',2022-10-16 13:48:39,Gateway_24e124fffef06fd1
28.989299,50.836803,3,50,Built-up,79.53415483581186,480.37515122904557,-81,7.2,1.0,100.0,95,0.6,'bbc20572986ac467',2022-10-16 13:48:45,Gateway_24e124fffef06fd1
28.989153,50.836893,3,60,Bare / sparse vegetation,69.66127167656985,462.38566295056995,-68,3.2,0.784,100.0,82,0.7,'bbc20572986ac467',2022-10-16 13:48:51,Gateway_24e124fffef06fd1
28.989028,50.836953,5,50,Built-up,63.03949208970186,448.1101965980243,-91,8.0,1.0,100.0,105,0.6,'bbc20572986ac467',2022-10-16 13:48:57,Gateway_24e124fffef06fd1
28.988927,50.836975,5,50,Built-up,57.78163370105807,438.344211451776,-90,9.0,1.0,100.0,104,0.6,'bbc20572986ac467',2022-10-16 13:49:07,Gateway_24e124fffef06fd1
28.988927,50.836975,5,50,Built-up,57.78163370105807,438.344211451776,-83,11.2,1.0,100.0,97,0.6,'bbc20572986ac467',2022-10-16 13:49:13,Gateway_24e124fffef06fd1
28.988927,50.836975,5,50,Built-up,57.78163370105807,438.344211451776,-87,11.5,1.0,100.0,101,0.6,'bbc20572986ac467',2022-10-16 13:49:21,Gateway_24e124fffef06fd1
28.988448,50.837064,3,50,Built-up,60.759136146171784,394.30920176647663,-79,1.0,0.7,100.0,93,0.6,'bbc20572986ac467',2022-10-16 13:49:27,Gateway_24e124fffef06fd1
28.988318,50.837036,3,50,Built-up,64.87990472699235,386.57141326223666,-76,7.5,1.0,100.0,90,0.6,'bbc20572986ac467',2022-10-16 13:49:33,Gateway_24e124fffef06fd1
28.988163,50.837036,3,50,Built-up,75.70193721482751,375.3735552854206,-75,-4.8,0.7,100.0,89,0.6,'bbc20572986ac467',2022-10-16 13:49:39,Gateway_24e124fffef06fd1
28.988009,50.837049,2,50,Built-up,89.25136651325613,363.7066430204558,-71,10.0,1.0,100.0,85,0.6,'bbc20572986ac467',2022-10-16 13:49:45,Gateway_24e124fffef06fd1
28.988009,50.837049,2,50,Built-up,89.25136651325613,363.7066430204558,-79,11.0,1.0,100.0,93,0.6,'bbc20572986ac467',2022-10-16 13:49:49,Gateway_24e124fffef06fd1
28.988009,50.837049,2,50,Built-up,89.25136651325613,363.7066430204558,-79,-5.0,0.7,100.0,93,0.6,'bbc20572986ac467',2022-10-16 13:50:00,Gateway_24e124fffef06fd1
28.988009,50.837049,2,50,Built-up,89.25136651325613,363.7066430204558,-84,9.0,1.0,100.0,98,0.6,'bbc20572986ac467',2022-10-16 13:50:06,Gateway_24e124fffef06fd1
28.987503,50.837279,5,50,Built-up,148.13385473468648,313.1506856772278,-84,4.0,0.8799999999999999,100.0,98,0.6,'bbc20572986ac467',2022-10-16 13:50:09,Gateway_24e124fffef06fd1
28.987353,50.837353,5,50,Built-up,166.0881904674806,298.37617554133493,-111,6.0,0.2,100.0,125,0.6,'bbc20572986ac467',2022-10-16 13:50:15,Gateway_24e124fffef06fd1
