device_id,gateway_id,latitude,longitude,altitude,timestamp,RSSI,SNR,spreading_factor,distance_to_start,distance_to_destination,elevation,land_cover_code,land_cover_label,terrain_penalty,path_loss,PDR
1.0,Gateway_1,42.47050775755835,-9.001788139343253,58.9000015258789,1575451237.919151,-109.0,4.2,12,963.1368657901943,680.2327816551077,1.0,60,Bare / sparse vegetation,0.7,123.0,0.9999374784962252
1.0,Gateway_2,42.47050775755835,-9.001788139343253,58.9000015258789,1575451237.919151,-107.0,5.2,12,3250.1089502058526,680.2327816551077,1.0,60,Bare / sparse vegetation,0.7,121.0,0.9999580905827115
1.0,Gateway_3,42.47050775755835,-9.001788139343253,58.9000015258789,1575451237.919151,-120.0,-13.5,12,5770.190069152101,680.2327816551077,1.0,60,Bare / sparse vegetation,0.7,134.0,0.9257264217856661
1.0,Gateway_1,42.47055353393555,-9.001777548925782,57.0,1575451312.525759,-109.0,4.2,11,964.5082821294179,681.3755586647666,1.0,60,Bare / sparse vegetation,0.7,123.0,0.999830048932401
1.0,Gateway_2,42.47055353393555,-9.001777548925782,57.0,1575451312.525759,-107.0,5.0,11,3245.135563248851,681.3755586647666,1.0,60,Bare / sparse vegetation,0.7,121.0,0.9998765901959134
1.0,Gateway_3,42.47055353393555,-9.001777548925782,57.0,1575451312.525759,-119.0,-12.5,11,5767.006385655419,681.3755586647666,1.0,60,Bare / sparse vegetation,0.7,133.0,0.8646647167633873
1.0,Gateway_1,42.47052301535742,-9.001910209555753,25.79999923705055,1575451443.438279,-110.0,5.5,10,954.3616902623918,668.317929450858,1.0,60,Bare / sparse vegetation,0.7,124.0,0.9997253464300279
1.0,Gateway_2,42.47052301535742,-9.001910209555753,25.79999923705055,1575451443.438279,-107.0,8.8,10,3246.8540542336596,668.317929450858,1.0,60,Bare / sparse vegetation,0.7,121.0,0.9999266303356495
1.0,Gateway_3,42.47052301535742,-9.001910209555753,25.79999923705055,1575451443.438279,-120.0,-15.8,10,5762.12081097996,668.317929450858,1.0,60,Bare / sparse vegetation,0.7,134.0,0.0
1.0,Gateway_1,42.45993537084951,-9.002394575208495,50.70000075293945,1575451947.725535,-99.0,7.0,12,1417.2474772852634,1282.091689052061,0.0,80,Permanent water bodies,0.95,113.0,0.9999796004965888
1.0,Gateway_2,42.45993537084951,-9.002394575208495,50.70000075293945,1575451947.725535,-105.0,5.2,12,4413.914547991467,1282.091689052061,0.0,80,Permanent water bodies,0.95,119.0,0.9999580905827115
1.0,Gateway_3,42.45993537084951,-9.002394575208495,50.70000075293945,1575451947.725535,-120.0,-14.0,12,6657.066969257587,1282.091689052061,0.0,80,Permanent water bodies,0.95,134.0,0.9092820467105875
1.0,Gateway_1,42.47024535132813,-9.002385139455331,1.399999975158142,1575452025.504405,-104.0,7.2,11,914.6317129505985,626.8262709440277,1.0,60,Bare / sparse vegetation,0.7,118.0,0.9999488117221309
1.0,Gateway_2,42.47024535132813,-9.002385139455331,1.399999975158142,1575452025.504405,-111.0,3.8,11,3273.1169261713835,626.8262709440277,1.0,60,Bare / sparse vegetation,0.7,125.0,0.9998005605746358
1.0,Gateway_1,42.45975089477539,-9.002907752990723,55.4000015258789,1575452155.394878,-114.0,2.0,10,1406.5558342701217,1280.421675300688,0.0,80,Permanent water bodies,0.95,128.0,0.9988862248521552
1.0,Gateway_2,42.45975089477539,-9.002907752990723,55.4000015258789,1575452155.394878,-114.0,2.0,10,4431.35171397571,1280.421675300688,0.0,80,Permanent water bodies,0.95,128.0,0.9988862248521552
1.0,Gateway_1,42.4598371887207,-9.002974510192871,52.5,1575452192.412477,-108.0,9.0,9,1395.6645480809254,1269.2740328874531,0.0,80,Permanent water bodies,0.95,122.0,0.9998158942063324
1.0,Gateway_2,42.4598371887207,-9.002974510192871,52.5,1575452192.412477,-105.0,9.8,9,4421.388971619609,1269.2740328874531,0.0,80,Permanent water bodies,0.95,119.0,0.9998663117552086
1.0,Gateway_1,42.470314025878906,-9.003597395324707,5.0,1575452253.320385,-105.0,5.5,8,815.7826439800962,527.715875438465,1.0,30,Grassland,0.8,119.0,0.9979705693637043
1.0,Gateway_2,42.470314025878906,-9.003597395324707,5.0,1575452253.320385,-112.0,4.2,8,3256.6105247532882,527.715875438465,1.0,30,Grassland,0.8,126.0,0.9965864415566046
1.0,Gateway_1,42.45997833251953,-9.004535528723146,3.5999999045325586,1575452340.328852,-104.0,10.8,7,1308.951854041121,1200.5318323089655,0.0,80,Permanent water bodies,0.95,118.0,0.9993378377887877
1.0,Gateway_2,42.45997833251953,-9.004535528723146,3.5999999045325586,1575452340.328852,-112.0,4.8,7,4398.813125268615,1200.5318323089655,0.0,80,Permanent water bodies,0.95,126.0,0.9927008691532114
1.0,Gateway_1,42.45923055185547,-9.004739751352538,7.5,1575452420.779322,-97.0,5.5,12,1369.3654790652688,1272.1430862508323,0.0,80,Permanent water bodies,0.95,111.0,0.9999628296813159
1.0,Gateway_2,42.45923055185547,-9.004739751352538,7.5,1575452420.779322,-119.0,-15.5,12,4481.235398019473,1272.1430862508323,0.0,80,Permanent water bodies,0.95,133.0,0.8347011117784134
1.0,Gateway_1,42.45887588500976,-9.00473403930554,2.4000000953574316,1575452499.523112,-89.0,9.0,11,1403.529421601427,1309.3963319304844,0.0,80,Permanent water bodies,0.95,103.0,0.9999750839902685
1.0,Gateway_2,42.45887588500976,-9.00473403930554,2.4000000953574316,1575452499.523112,-114.0,0.0,11,4520.6267286285965,1309.3963319304844,0.0,80,Permanent water bodies,0.95,128.0,0.9990881180344455
1.0,Gateway_1,42.45828079223533,-9.00521945953359,12.0,1575452530.400512,-95.0,10.2,10,1441.047394841817,1359.9297892450682,0.0,80,Permanent water bodies,0.95,109.0,0.9999580905827115
1.0,Gateway_2,42.45828079223533,-9.00521945953359,12.0,1575452530.400512,-115.0,0.0,10,4585.581670634692,1359.9297892450682,0.0,80,Permanent water bodies,0.95,129.0,0.9975212478233336
1.0,Gateway_1,42.45899032592773,-9.005135535193848,59.19999594824219,1575452555.448059,-110.0,7.2,9,1374.1844924493923,1288.118433111353,0.0,80,Permanent water bodies,0.95,124.0,0.9996217669432174
1.0,Gateway_1,42.45890540258789,-9.005343437194824,70.19999594824219,1575452755.497498,-120.0,-10.0,8,1373.9300660859833,1292.4573519635371,0.0,80,Permanent water bodies,0.95,134.0,0.0
1.0,Gateway_1,42.45940512792959,-9.004888534545898,55.80000305175781,1575452855.254557,-110.0,7.2,7,1344.9788180423895,1250.9775920439308,0.0,80,Permanent water bodies,0.95,124.0,0.9972052147249632
1.0,Gateway_2,42.45940512792959,-9.004888534545898,55.80000305175781,1575452855.254557,-115.0,1.8,7,4461.753115383155,1250.9775920439308,0.0,80,Permanent water bodies,0.95,129.0,0.9757660321543089
1.0,Gateway_1,42.45989059448242,-9.005517959594727,50.79999923705055,1575452937.982959,-109.0,4.2,12,1272.1117297589687,1183.021819518997,0.0,80,Permanent water bodies,0.95,123.0,0.9999374784962252
1.0,Gateway_2,42.45989059448242,-9.005517959594727,50.79999923705055,1575452937.982959,-120.0,-14.5,12,4406.509661343115,1183.021819518997,0.0,80,Permanent water bodies,0.95,134.0,0.8891968416376661
1.0,Gateway_1,42.47084045410155,-9.005559593811036,9.500000381459728,1575453013.582843,-115.0,-0.8,11,663.763745957218,377.0340455882758,17.0,30,Grassland,0.8,129.0,0.9987442220274376
1.0,Gateway_3,42.47084045410155,-9.005559593811036,9.500000381459728,1575453013.582843,-119.0,-5.2,11,5537.940623371067,377.0340455882758,17.0,30,Grassland,0.8,133.0,0.9927008691532114
1.0,Gateway_1,42.47079849243154,-9.005745841430555,71.0,1575453144.452415,-114.0,1.2,10,644.8044203974501,367.83856184947786,17.0,30,Grassland,0.8,128.0,0.9984661893206755
1.0,Gateway_2,42.47079849243154,-9.005745841430555,71.0,1575453144.452415,-118.0,-0.5,10,3195.144581268723,367.83856184947786,17.0,30,Grassland,0.8,132.0,0.9969724452546241
1.0,Gateway_3,42.47079849243154,-9.005745841430555,71.0,1575453144.452415,-119.0,-12.2,10,5531.746109025239,367.83856184947786,17.0,30,Grassland,0.8,133.0,0.6737202053769606
1.0,Gateway_1,42.47115088857188,-9.007159723510743,23.10000038145973,1575453320.898254,-118.0,-1.5,12,543.4623001687862,267.2750477847267,18.0,30,Grassland,0.8,132.0,0.9993887472388704
1.0,Gateway_2,42.47115088857188,-9.007159723510743,23.10000038145973,1575453320.898254,-109.0,3.2,12,3155.1138242378024,267.2750477847267,18.0,30,Grassland,0.8,123.0,0.9999067288765351
1.0,Gateway_3,42.47115088857188,-9.007159723510743,23.10000038145973,1575453320.898254,-120.0,-19.2,12,5427.242548368182,267.2750477847267,18.0,30,Grassland,0.8,134.0,0.2738509629263093
1.0,Gateway_1,42.4715795875,-9.007158759835425,19.10000038145973,1575453398.344549,-117.0,-12.0,11,559.689880057376,292.82692981445336,16.0,30,Grassland,0.8,131.0,0.8891968416376661
1.0,Gateway_2,42.4715795875,-9.007158759835425,19.10000038145973,1575453398.344549,-105.0,7.0,11,3107.4779751171227,292.82692981445336,16.0,30,Grassland,0.8,119.0,0.9999445484005678
1.0,Gateway_3,42.4715795875,-9.007158759835425,19.10000038145973,1575453398.344549,-120.0,-14.5,11,5390.554722006621,292.82692981445336,16.0,30,Grassland,0.8,134.0,0.698805788087798
1.0,Gateway_1,42.47218322753905,-9.007454408874512,15.5,1575453529.221524,-118.0,-8.0,10,566.8181047782522,320.74785084385206,16.0,30,Grassland,0.8,132.0,0.9391899373747821
1.0,Gateway_2,42.47218322753905,-9.007454408874512,15.5,1575453529.221524,-103.0,10.2,10,3040.9233235565694,320.74785084385206,16.0,30,Grassland,0.8,117.0,0.9999580905827115
1.0,Gateway_1,42.47543715430554,-9.009973525000976,-18.79999923705055,1575454281.959137,-117.0,-9.0,12,702.4813277136564,604.2689831646552,16.0,10,Tree,0.9,131.0,0.9877226600969315
1.0,Gateway_2,42.47543715430554,-9.009973525000976,-18.79999923705055,1575454281.959137,-95.0,5.8,12,2693.460646894268,604.2689831646552,16.0,10,Tree,0.9,109.0,0.9999670328847198
1.0,Gateway_3,42.47543715430554,-9.009973525000976,-18.79999923705055,1575454281.959137,-119.0,-15.5,12,4914.105850268758,604.2689831646552,16.0,10,Tree,0.9,133.0,0.8347011117784134
1.0,Gateway_2,42.47553534543555,-9.009753717551355,59.09999847412109,1575454349.579483,-101.0,7.2,11,2681.2128425487704,618.0454897951054,13.0,10,Tree,0.9,115.0,0.9999488117221309
1.0,Gateway_1,42.4751848449707,-9.010083198547353,1.399999975158142,1575454480.455809,-120.0,-9.8,10,671.0372129968202,575.9877167022678,16.0,10,Tree,0.9,134.0,0.8750697878014175
1.0,Gateway_2,42.4751848449707,-9.010083198547353,1.399999975158142,1575454480.455809,-108.0,8.0,10,2722.1824577233097,575.9877167022678,16.0,10,Tree,0.9,122.0,0.9998989605981629
1.0,Gateway_3,42.4751848449707,-9.010083198547353,1.399999975158142,1575454480.455809,-119.0,-5.2,10,4929.341322471107,575.9877167022678,16.0,10,Tree,0.9,133.0,0.9801589052556298
1.0,Gateway_2,42.47701253427734,-9.010158075551525,0.1000000014901151,1575454551.344549,-114.0,4.8,8,2521.1383501894757,779.0782044721269,17.0,30,Grassland,0.8,128.0,0.9973147998230462
1.0,Gateway_1,42.4770522253418,-9.010037422180176,-1.0,1575454519.202227,-117.0,-4.8,7,864.6441463235994,783.3854108908091,15.0,30,Grassland,0.8,131.0,0.6604044743550609
1.0,Gateway_2,42.4770522253418,-9.010037422180176,-1.0,1575454519.202227,-89.0,11.8,7,2515.609493537428,783.3854108908091,15.0,30,Grassland,0.8,103.0,0.9995561393960971
1.0,Gateway_1,42.47708511352539,-9.010320553452148,-3.0999999045325586,1575454594.841705,-117.0,-5.5,12,861.0246445356876,787.4794558781923,18.0,30,Grassland,0.8,131.0,0.9969724452546241
1.0,Gateway_2,42.47708511352539,-9.010320553452148,-3.0999999045325586,1575454594.841705,-81.0,7.2,12,2514.7568728010115,787.4794558781923,18.0,30,Grassland,0.8,95.0,0.9999811688849429
1.0,Gateway_3,42.47708511352539,-9.010320553452148,-3.0999999045325586,1575454594.841705,-120.0,-17.8,12,4757.718436007705,787.4794558781923,18.0,30,Grassland,0.8,134.0,0.5852170883184186
1.0,Gateway_2,42.4770735594336,-9.010004043579102,-7.599999904532558,1575454752.585952,-87.0,8.2,11,2512.9671396903873,785.7853979138083,15.0,30,Grassland,0.8,101.0,0.9999656874712223
1.0,Gateway_1,42.47758402099509,-9.009431838989258,-1.799999952315284,1575454893.470887,-120.0,-9.0,10,936.9502428830862,843.7484541310567,8.0,30,Grassland,0.8,134.0,0.9092820467105875
1.0,Gateway_2,42.47758402099509,-9.009431838989258,-1.799999952315284,1575454893.470887,-108.0,8.0,10,2451.6068344291734,843.7484541310567,8.0,30,Grassland,0.8,122.0,0.9998989605981629
1.0,Gateway_3,42.47758402099509,-9.009431838989258,-1.799999952315284,1575454893.470887,-117.0,-1.2,10,4766.224976137298,843.7484541310567,8.0,30,Grassland,0.8,131.0,0.9959941520579095
1.0,Gateway_1,42.47892751230459,-9.00855985321045,-4.400000095357432,1575455117.874533,-117.0,-1.2,12,1101.7284485004438,998.7463023794766,5.0,30,Grassland,0.8,131.0,0.9994578674341544
1.0,Gateway_2,42.47892751230459,-9.00855985321045,-4.400000095357432,1575455117.874533,-105.0,5.0,12,2296.8335854528946,998.7463023794766,5.0,30,Grassland,0.8,119.0,0.9999546000702375
1.0,Gateway_3,42.47892751230459,-9.00855985321045,-4.400000095357432,1575455117.874533,-115.0,0.0,12,4708.666492765688,998.7463023794766,5.0,30,Grassland,0.8,129.0,0.9996645373720975
1.0,Gateway_1,42.47898101805541,-9.00881575538085,-5.199999809255137,1575455182.785289,-117.0,-3.8,11,1099.837129457772,1002.3892058169198,7.0,30,Grassland,0.8,131.0,0.9958306703020959
1.0,Gateway_2,42.47898101805541,-9.00881575538085,-5.199999809255137,1575455182.785289,-108.0,5.0,11,2292.530111611821,1002.3892058169198,7.0,30,Grassland,0.8,122.0,0.9998765901959134
1.0,Gateway_3,42.47898101805541,-9.00881575538085,-5.199999809255137,1575455182.785289,-111.0,3.8,11,4689.616923854018,1002.3892058169198,7.0,30,Grassland,0.8,125.0,0.9998005605746358
1.0,Gateway_2,42.47925712035133,-9.009847540991212,-5.5,1575455313.700995,-104.0,8.5,10,2270.555826458338,1028.3952776944293,6.0,30,Grassland,0.8,118.0,0.9999172759344434
1.0,Gateway_1,42.4793585730957,-9.010725021352304,-2.200000047583715,1575455385.343985,-115.0,-0.8,8,1096.4563148153877,1041.2843233015944,8.0,30,Grassland,0.8,129.0,0.9747770251647728
1.0,Gateway_2,42.4793585730957,-9.010725021352304,-2.200000047583715,1575455385.343985,-90.0,13.0,8,2269.1676151285537,1041.2843233015944,8.0,30,Grassland,0.8,104.0,0.9998989605981629
1.0,Gateway_3,42.4793585730957,-9.010725021352304,-2.200000047583715,1575455385.343985,-114.0,2.0,8,4549.954698881293,1041.2843233015944,8.0,30,Grassland,0.8,128.0,0.99177025295098
1.0,Gateway_1,42.47933197021485,-9.010820388793944,-9.5,1575455454.217394,-115.0,0.2,7,1092.5178904313184,1038.8549835467304,8.0,30,Grassland,0.8,129.0,0.9540407433509558
1.0,Gateway_2,42.47933197021485,-9.010820388793944,-9.5,1575455454.217394,-93.0,13.8,7,2273.3239340136374,1038.8549835467304,8.0,30,Grassland,0.8,107.0,0.9998005605746358
1.0,Gateway_3,42.47933197021485,-9.010820388793944,-9.5,1575455454.217394,-110.0,5.8,7,4546.7299572402835,1038.8549835467304,8.0,30,Grassland,0.8,124.0,0.9951072462747605
1.0,Gateway_1,42.47939582005835,-9.011570112509853,-2.200000047583715,1575455525.927459,-115.0,0.2,12,1088.4751833766434,1051.669344677117,9.0,30,Grassland,0.8,129.0,0.9996903289645813
1.0,Gateway_2,42.47939582005835,-9.011570112509853,-2.200000047583715,1575455525.927459,-85.0,5.8,12,2276.667463619607,1051.669344677117,9.0,30,Grassland,0.8,99.0,0.9999670328847198
1.0,Gateway_3,42.47939582005835,-9.011570112509853,-2.200000047583715,1575455525.927459,-114.0,1.5,12,4499.147970531235,1051.669344677117,9.0,30,Grassland,0.8,128.0,0.9998158942063324
1.0,Gateway_1,42.4800033559336,-9.012285232543944,-4.099999904532558,1575455592.553307,-103.0,5.5,11,1148.8994894943132,1126.9831837871327,7.0,30,Grassland,0.8,117.0,0.9998989605981629
1.0,Gateway_2,42.4800033559336,-9.012285232543944,-4.099999904532558,1575455592.553307,-84.0,7.5,11,2222.0945504447823,1126.9831837871327,7.0,30,Grassland,0.8,98.0,0.9999546000702375
1.0,Gateway_3,42.4800033559336,-9.012285232543944,-4.099999904532558,1575455592.553307,-107.0,5.5,11,4409.716664187975,1126.9831837871327,7.0,30,Grassland,0.8,121.0,0.9998989605981629
1.0,Gateway_1,42.48040390014549,-9.013038535253903,-7.099999904532558,1575455723.507218,-91.0,11.2,10,1189.9756590092577,1182.4148019916763,5.0,30,Grassland,0.8,105.0,0.9999719072774738
1.0,Gateway_2,42.48040390014549,-9.013038535253903,-7.099999904532558,1575455723.507218,-100.0,12.2,10,2192.9130046795385,1182.4148019916763,5.0,30,Grassland,0.8,114.0,0.9999811688849429
1.0,Gateway_3,42.48040390014549,-9.013038535253903,-7.099999904532558,1575455723.507218,-118.0,-2.0,10,4334.931205302813,1182.4148019916763,5.0,30,Grassland,0.8,132.0,0.9944834355792392
1.0,Gateway_1,42.48139953513281,-9.01425552358154,-0.4000000059504545,1575455795.38125,-91.0,11.8,8,1301.1540521576414,1313.7515580883842,9.0,30,Grassland,0.8,105.0,0.9998367128090782
1.0,Gateway_2,42.48139953513281,-9.01425552358154,-0.4000000059504545,1575455795.38125,-115.0,0.2,8,2113.6350634374003,1313.7515580883842,9.0,30,Grassland,0.8,129.0,0.9830925343472947
1.0,Gateway_3,42.48139953513281,-9.01425552358154,-0.4000000059504545,1575455795.38125,-117.0,-4.0,8,4185.752143279234,1313.7515580883842,9.0,30,Grassland,0.8,131.0,0.9092820467105875
1.0,Gateway_1,42.48058700551523,-9.01412295295155,-15.500000381459728,1575455871.121553,-95.0,13.0,7,1211.6385004990984,1224.0241930678612,7.0,30,Grassland,0.8,109.0,0.9997253464300279
1.0,Gateway_2,42.48058700551523,-9.01412295295155,-15.500000381459728,1575455871.121553,-117.0,1.0,7,2196.8716742404595,1224.0241930678612,7.0,30,Grassland,0.8,131.0,0.9666267300396739
1.0,Gateway_3,42.48058700551523,-9.01412295295155,-15.500000381459728,1575455871.121553,-119.0,-5.0,7,4259.625031933558,1224.0241930678612,7.0,30,Grassland,0.8,133.0,0.6321205588285577
1.0,Gateway_1,42.48072814941405,-9.015487570898438,-0.800000011920929,1575455945.905855,-85.0,7.8,12,1236.4432158258523,1274.2839666458576,9.0,30,Grassland,0.8,99.0,0.9999851869202412
1.0,Gateway_2,42.48072814941405,-9.015487570898438,-0.800000011920929,1575455945.905855,-117.0,0.0,12,2216.4193146137,1274.2839666458576,9.0,30,Grassland,0.8,131.0,0.9996645373720975
1.0,Gateway_3,42.48072814941405,-9.015487570898438,-0.800000011920929,1575455945.905855,-105.0,5.5,12,4172.974086534801,1274.2839666458576,9.0,30,Grassland,0.8,119.0,0.9999628296813159
1.0,Gateway_1,42.48051071155992,-9.01545238494873,1.299999952315284,1575455013.511241,-104.0,7.2,11,1212.0387597570327,1250.6853197689854,8.0,30,Grassland,0.8,118.0,0.9999488117221309
1.0,Gateway_2,42.48051071155992,-9.01545238494873,1.299999952315284,1575455013.511241,-113.0,3.2,11,2238.2654685138464,1250.6853197689854,8.0,30,Grassland,0.8,127.0,0.9997464627999653
1.0,Gateway_3,42.48051071155992,-9.01545238494873,1.299999952315284,1575455013.511241,-111.0,4.2,11,4193.0278080153275,1250.6853197689854,8.0,30,Grassland,0.8,125.0,0.999830048932401
1.0,Gateway_1,42.47982405515211,-9.014989852905272,-2.0999999045325586,1575455144.503091,-98.0,11.5,10,1131.997968075934,1165.8750337633448,9.0,30,Grassland,0.8,112.0,0.9999750839902685
1.0,Gateway_2,42.47982405515211,-9.014989852905272,-2.0999999045325586,1575455144.503091,-115.0,2.2,10,2298.706407096434,1165.8750337633448,9.0,30,Grassland,0.8,129.0,0.9989718559548253
1.0,Gateway_3,42.47982405515211,-9.014989852905272,-2.0999999045325586,1575455144.503091,-117.0,-1.5,10,4275.567601321609,1165.8750337633448,9.0,30,Grassland,0.8,131.0,0.9954834190573874
1.0,Gateway_1,42.47830953134756,-9.013505889343252,-15.0,1575455321.905854,-89.0,7.5,12,958.2070894915116,967.1353568607024,13.0,30,Grassland,0.8,103.0,0.9999832982992097
1.0,Gateway_2,42.47830953134756,-9.013505889343252,-15.0,1575455321.905854,-103.0,5.2,12,2428.04045659221,967.1353568607024,13.0,30,Grassland,0.8,117.0,0.9999580905827115
1.0,Gateway_3,42.47830953134756,-9.013505889343252,-15.0,1575455321.905854,-115.0,-2.5,12,4482.7792499531215,967.1353568607024,13.0,30,Grassland,0.8,129.0,0.9990881180344455
1.0,Gateway_1,42.47840118408203,-9.013320922851552,-8.599999809255136,1575455387.509993,-103.0,5.5,11,967.8320915702334,972.3988169698151,14.0,30,Grassland,0.8,117.0,0.9998989605981629
1.0,Gateway_2,42.47840118408203,-9.013320922851552,-8.599999809255136,1575455387.509993,-114.0,1.2,11,2414.5473947805863,972.3988169698151,14.0,30,Grassland,0.8,128.0,0.9994357425844274
1.0,Gateway_3,42.47840118408203,-9.013320922851552,-8.599999809255136,1575455387.509993,-117.0,-2.2,11,4484.931525999486,972.3988169698151,14.0,30,Grassland,0.8,131.0,0.9978015440369574
1.0,Gateway_1,42.47830953134756,-9.013459595044923,12.599999809255136,1575455520.429834,-97.0,11.0,10,956.0567379510442,965.9730797506118,13.0,30,Grassland,0.8,111.0,0.9999695675169916
1.0,Gateway_2,42.47830953134756,-9.013459595044923,12.599999809255136,1575455520.429834,-107.0,8.8,10,2427.075064284952,965.9730797506118,13.0,30,Grassland,0.8,121.0,0.9999266303356495
1.0,Gateway_3,42.47830953134756,-9.013459595044923,12.599999809255136,1575455520.429834,-104.0,10.0,10,4485.060610597906,965.9730797506118,13.0,30,Grassland,0.8,118.0,0.9999546000702375
1.0,Gateway_1,42.47805157502539,-9.014520545141503,-17.200000752939452,1575455595.349421,-95.0,14.8,8,934.0352097366,968.7191723207562,12.0,30,Grassland,0.8,109.0,0.9999508188432149
1.0,Gateway_2,42.47805157502539,-9.014520545141503,-17.200000752939452,1575455595.349421,-111.0,7.5,8,2476.6949986514724,968.7191723207562,12.0,30,Grassland,0.8,125.0,0.9990881180344455
1.0,Gateway_3,42.47805157502539,-9.014520545141503,-17.200000752939452,1575455595.349421,-109.0,8.0,8,4450.978830663794,968.7191723207562,12.0,30,Grassland,0.8,123.0,0.9992534141916233
1.0,Gateway_1,42.47750391235352,-9.014485359191896,-7.800000190734853,1575455553.307971,-100.0,12.2,7,872.5871233826098,911.547842990582,15.0,30,Grassland,0.8,114.0,0.9996217669432174
1.0,Gateway_2,42.47750391235352,-9.014485359191896,-7.800000190734853,1575455553.307971,-98.0,13.0,7,2534.5947772021887,911.547842990582,15.0,30,Grassland,0.8,112.0,0.9997253464300279
1.0,Gateway_3,42.47750391235352,-9.014485359191896,-7.800000190734853,1575455553.307971,-114.0,2.8,7,4499.769200692503,911.547842990582,15.0,30,Grassland,0.8,128.0,0.9837554855580501
1.0,Gateway_1,42.47737503051758,-9.01474555595459,3.5,1575455733.982775,-95.0,5.0,12,859.8014211674777,907.4420711643614,14.0,30,Grassland,0.8,109.0,0.9999546000702375
1.0,Gateway_2,42.47737503051758,-9.01474555595459,3.5,1575455733.982775,-109.0,3.0,12,2553.965618362022,907.4420711643614,14.0,30,Grassland,0.8,123.0,0.9998989605981629
1.0,Gateway_3,42.47737503051758,-9.01474555595459,3.5,1575455733.982775,-105.0,4.8,12,4497.3717898545765,907.4420711643614,14.0,30,Grassland,0.8,119.0,0.9999508188432149
1.0,Gateway_1,42.47593534033203,-9.015700340270996,-1.0,1575455803.519209,-99.0,5.5,11,718.60632211721,808.9706457573733,15.0,30,Grassland,0.8,113.0,0.9998989605981629
1.0,Gateway_2,42.47593534033203,-9.015700340270996,-1.0,1575455803.519209,-113.0,-1.2,11,2729.158225021665,808.9706457573733,15.0,30,Grassland,0.8,127.0,0.998526330897646
1.0,Gateway_3,42.47593534033203,-9.015700340270996,-1.0,1575455803.519209,-102.0,5.0,11,4575.735148289618,808.9706457573733,15.0,30,Grassland,0.8,116.0,0.9998765901959134
1.0,Gateway_1,42.47577993774414,-9.015524314880372,-18.200000752939452,1575455934.503835,-95.0,11.0,10,700.3927293129966,786.7261075238522,16.0,30,Grassland,0.8,109.0,0.9999695675169916
1.0,Gateway_2,42.47577993774414,-9.015524314880372,-18.200000752939452,1575455934.503835,-109.0,5.8,10,2741.9122706467824,786.7261075238522,16.0,30,Grassland,0.8,123.0,0.9997564041357744
1.0,Gateway_3,42.47577993774414,-9.015524314880372,-18.200000752939452,1575455934.503835,-118.0,-7.2,10,4598.379106275161,786.7261075238522,16.0,30,Grassland,0.8,132.0,0.9558428315803071
1.0,Gateway_1,42.47575378417959,-9.015505744384756,-2.700000047583715,1575457039.898435,-90.0,8.2,12,695.3714947524745,783.2667372596036,16.0,30,Grassland,0.8,104.0,0.9999873771260881
1.0,Gateway_2,42.47575378417959,-9.015505744384756,-2.700000047583715,1575457039.898435,-112.0,3.2,12,2744.2123658149203,783.2667372596036,16.0,30,Grassland,0.8,126.0,0.9999067288765351
1.0,Gateway_3,42.47575378417959,-9.015505744384756,-2.700000047583715,1575457039.898435,-114.0,1.8,12,4601.480569786437,783.2667372596036,16.0,30,Grassland,0.8,128.0,0.9998367128090782
1.0,Gateway_1,42.47533798217773,-9.015732755197755,2.4000000953574316,1575457110.532917,-85.0,8.8,11,655.4952884432081,757.529525589601,17.0,30,Grassland,0.8,99.0,0.9999730088088798
1.0,Gateway_2,42.47533798217773,-9.015732755197755,2.4000000953574316,1575457110.532917,-112.0,2.8,11,2793.713141242676,757.529525589601,17.0,30,Grassland,0.8,126.0,0.9997024713395585
1.0,Gateway_3,42.47533798217773,-9.015732755197755,2.4000000953574316,1575457110.532917,-104.0,7.5,11,4627.46555660751,757.529525589601,17.0,30,Grassland,0.8,118.0,0.9999546000702375
1.0,Gateway_1,42.47524251474509,-9.015071319580079,-18.0,1575457241.958582,-94.0,10.5,10,634.3376038308613,716.5047128609026,17.0,30,Grassland,0.8,108.0,0.9999628296813159
1.0,Gateway_2,42.47524251474509,-9.015071319580079,-18.0,1575457241.958582,-114.0,2.0,10,2789.851233243884,716.5047128609026,17.0,30,Grassland,0.8,128.0,0.9988862248521552
1.0,Gateway_3,42.47524251474509,-9.015071319580079,-18.0,1575457241.958582,-105.0,8.5,10,4668.495255199951,716.5047128609026,17.0,30,Grassland,0.8,119.0,0.9999172759344434
1.0,Gateway_1,42.47459711303711,-9.014725585119528,-5.900000095357432,1575457413.908158,-101.0,5.0,12,557.4357607337374,641.7356655806102,19.0,30,Grassland,0.8,115.0,0.9999546000702375
1.0,Gateway_2,42.47459711303711,-9.014725585119528,-5.900000095357432,1575457413.908158,-100.0,7.0,12,2852.3848572520133,641.7356655806102,19.0,30,Grassland,0.8,114.0,0.9999796004965888
1.0,Gateway_3,42.47459711303711,-9.014725585119528,-5.900000095357432,1575457413.908158,-95.0,7.5,12,4742.8948038455765,641.7356655806102,19.0,30,Grassland,0.8,109.0,0.9999832982992097
1.0,Gateway_1,42.47480010985328,-9.014019955125487,3.5,1575457481.539584,-95.0,7.5,11,570.503390510286,627.3812778497914,21.0,30,Grassland,0.8,109.0,0.9999546000702375
